doc_id,matched_terms,fit_labels,fit_count
FI_006816,financial literacy,FIT6_Financial_Education,1
FI_006817,microfinance; mfi,FIT7_Microfinance_Models,1
FI_006818,financial literacy,FIT6_Financial_Education,1
FI_006819,microfinance,FIT7_Microfinance_Models,1
FI_006820,microfinance,FIT7_Microfinance_Models,1
FI_006821,mobile financial services; mobile money; remittances,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_006822,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006823,,,0
FI_006824,,,0
FI_006825,,,0
FI_006826,financial literacy; financial knowledge,FIT6_Financial_Education,1
FI_006827,financial literacy,FIT6_Financial_Education,1
FI_006828,financial literacy; financial capability,FIT6_Financial_Education,1
FI_006829,microfinance,FIT7_Microfinance_Models,1
FI_006830,financial literacy; financial capability,FIT6_Financial_Education,1
FI_006831,financial literacy; financial capability; financial education; financial knowledge,FIT6_Financial_Education,1
FI_006832,,,0
FI_006833,retail agents; financial literacy,FIT2_Nonbank_Distribution; FIT6_Financial_Education,2
FI_006834,,,0
FI_006835,mobile money,FIT1_Mobile_Money,1
FI_006836,mobile money,FIT1_Mobile_Money,1
FI_006837,mobile money,FIT1_Mobile_Money,1
FI_006838,microfinance,FIT7_Microfinance_Models,1
FI_006839,cryptocurrencies; blockchain,FIT8_Blockchain_DLT,1
FI_006840,,,0
FI_006841,financial literacy,FIT6_Financial_Education,1
FI_006842,mobile payments; mobile payment,FIT1_Mobile_Money,1
FI_006843,consumer protection,FIT5_Adapted_Regulation,1
FI_006844,remittances,FIT4_Workers_Remittances,1
FI_006845,financial literacy,FIT6_Financial_Education,1
FI_006846,financial education; microfinance,FIT6_Financial_Education; FIT7_Microfinance_Models,2
FI_006847,remittance,FIT4_Workers_Remittances,1
FI_006848,financial knowledge,FIT6_Financial_Education,1
FI_006849,remittances; migrant remittances,FIT4_Workers_Remittances,1
FI_006850,,,0
FI_006851,,,0
FI_006852,financial literacy,FIT6_Financial_Education,1
FI_006853,mobile payment; branchless banking; microfinance,FIT1_Mobile_Money; FIT2_Nonbank_Distribution; FIT7_Microfinance_Models,3
FI_006854,microfinance,FIT7_Microfinance_Models,1
FI_006855,mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006856,,,0
FI_006857,mobile payment,FIT1_Mobile_Money,1
FI_006858,,,0
FI_006859,remittances; migrant remittances,FIT4_Workers_Remittances,1
FI_006860,non-banking,FIT2_Nonbank_Distribution,1
FI_006861,cryptocurrencies; blockchain; cryptocurrency,FIT8_Blockchain_DLT,1
FI_006862,psychometric; psychometric scoring; credit scoring; financial capability,FIT3_Behavioral_Credit_Risk; FIT6_Financial_Education,2
FI_006863,,,0
FI_006864,,,0
FI_006865,,,0
FI_006866,financial literacy; financial capability,FIT6_Financial_Education,1
FI_006867,,,0
FI_006868,financial education,FIT6_Financial_Education,1
FI_006869,,,0
FI_006870,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006871,,,0
FI_006872,,,0
FI_006873,,,0
FI_006874,remittance,FIT4_Workers_Remittances,1
FI_006875,blockchain,FIT8_Blockchain_DLT,1
FI_006876,,,0
FI_006877,microfinance,FIT7_Microfinance_Models,1
FI_006878,mfis; microfinance,FIT7_Microfinance_Models,1
FI_006879,non-bank; credit scoring; microcredit; microfinance; microfinance institutions,FIT2_Nonbank_Distribution; FIT3_Behavioral_Credit_Risk; FIT7_Microfinance_Models,3
FI_006880,non-bank; financial literacy; microcredit; microfinance; microfinance institutions,FIT2_Nonbank_Distribution; FIT6_Financial_Education; FIT7_Microfinance_Models,3
FI_006881,microcredit,FIT7_Microfinance_Models,1
FI_006882,money transfers; microfinance,FIT4_Workers_Remittances; FIT7_Microfinance_Models,2
FI_006883,microfinance,FIT7_Microfinance_Models,1
FI_006884,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006885,mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006886,microfinance,FIT7_Microfinance_Models,1
FI_006887,mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006888,microfinance,FIT7_Microfinance_Models,1
FI_006889,microfinance,FIT7_Microfinance_Models,1
FI_006890,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006891,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006892,microfinance institution; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006893,microfinance,FIT7_Microfinance_Models,1
FI_006894,mfis; microfinance,FIT7_Microfinance_Models,1
FI_006895,remittance,FIT4_Workers_Remittances,1
FI_006896,,,0
FI_006897,,,0
FI_006898,,,0
FI_006899,mobile money,FIT1_Mobile_Money,1
FI_006900,mobile money,FIT1_Mobile_Money,1
FI_006901,mobile money,FIT1_Mobile_Money,1
FI_006902,,,0
FI_006903,,,0
FI_006904,,,0
FI_006905,m-pesa; mobile money,FIT1_Mobile_Money,1
FI_006906,mobile financial service; mobile payment,FIT1_Mobile_Money,1
FI_006907,micro-credit; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006908,mobile money; mobile wallets,FIT1_Mobile_Money,1
FI_006909,mobile money,FIT1_Mobile_Money,1
FI_006910,mobile money; branchless banking,FIT1_Mobile_Money; FIT2_Nonbank_Distribution,2
FI_006911,mobile money,FIT1_Mobile_Money,1
FI_006912,mobile payment,FIT1_Mobile_Money,1
FI_006913,mobile money; mobile payment,FIT1_Mobile_Money,1
FI_006914,mobile payment,FIT1_Mobile_Money,1
FI_006915,financial education,FIT6_Financial_Education,1
FI_006916,remittances; remittance,FIT4_Workers_Remittances,1
FI_006917,,,0
FI_006918,microcredit,FIT7_Microfinance_Models,1
FI_006919,microcredit,FIT7_Microfinance_Models,1
FI_006920,financial literacy; financial capability,FIT6_Financial_Education,1
FI_006921,financial capabilities,FIT6_Financial_Education,1
FI_006922,mobile money,FIT1_Mobile_Money,1
FI_006923,remittances,FIT4_Workers_Remittances,1
FI_006924,m-pesa; mobile money; money transfer,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_006925,anti-money laundering,FIT5_Adapted_Regulation,1
FI_006926,,,0
FI_006927,distributed ledger; distributed ledger technology; central bank digital currency; cbdc,FIT8_Blockchain_DLT,1
FI_006928,cbdc,FIT8_Blockchain_DLT,1
FI_006929,financial literacy,FIT6_Financial_Education,1
FI_006930,microfinance,FIT7_Microfinance_Models,1
FI_006931,non-banking,FIT2_Nonbank_Distribution,1
FI_006932,mobile money,FIT1_Mobile_Money,1
FI_006933,financial literacy,FIT6_Financial_Education,1
FI_006934,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006935,mobile payment; cbdc; central bank digital currency; cryptocurrencies; central bank digital currencies,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_006936,,,0
FI_006937,mobile payments; mobile payment,FIT1_Mobile_Money,1
FI_006938,blockchain,FIT8_Blockchain_DLT,1
FI_006939,,,0
FI_006940,,,0
FI_006941,remittances; remittance,FIT4_Workers_Remittances,1
FI_006942,distributed ledger; blockchain; dlt,FIT8_Blockchain_DLT,1
FI_006943,anti-money laundering,FIT5_Adapted_Regulation,1
FI_006944,anti-money laundering,FIT5_Adapted_Regulation,1
FI_006945,,,0
FI_006946,,,0
FI_006947,financial capabilities,FIT6_Financial_Education,1
FI_006948,mobile money,FIT1_Mobile_Money,1
FI_006949,e-wallet; mobile money,FIT1_Mobile_Money,1
FI_006950,mobile payments; mobile money,FIT1_Mobile_Money,1
FI_006951,financial literacy,FIT6_Financial_Education,1
FI_006952,financial literacy,FIT6_Financial_Education,1
FI_006953,financial literacy,FIT6_Financial_Education,1
FI_006954,financial capability; financial education; cryptocurrencies,FIT6_Financial_Education; FIT8_Blockchain_DLT,2
FI_006955,,,0
FI_006956,mobile wallets,FIT1_Mobile_Money,1
FI_006957,remittance,FIT4_Workers_Remittances,1
FI_006958,mobile money; remittances,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_006959,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006960,financial literacy; financial education; financial knowledge,FIT6_Financial_Education,1
FI_006961,financial literacy; financial capability,FIT6_Financial_Education,1
FI_006962,financial literacy,FIT6_Financial_Education,1
FI_006963,microfinance,FIT7_Microfinance_Models,1
FI_006964,digital wallet; digital wallets,FIT1_Mobile_Money,1
FI_006965,digital wallet; digital wallets,FIT1_Mobile_Money,1
FI_006966,mobile money,FIT1_Mobile_Money,1
FI_006967,,,0
FI_006968,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006969,microfinance institution; microfinance,FIT7_Microfinance_Models,1
FI_006970,microfinance,FIT7_Microfinance_Models,1
FI_006971,financial literacy,FIT6_Financial_Education,1
FI_006972,,,0
FI_006973,blockchain,FIT8_Blockchain_DLT,1
FI_006974,,,0
FI_006975,blockchain,FIT8_Blockchain_DLT,1
FI_006976,financial literacy,FIT6_Financial_Education,1
FI_006977,financial literacy,FIT6_Financial_Education,1
FI_006978,,,0
FI_006979,financial literacy,FIT6_Financial_Education,1
FI_006980,cbdc; central bank digital currency,FIT8_Blockchain_DLT,1
FI_006981,mobile money; microcredit,FIT1_Mobile_Money; FIT7_Microfinance_Models,2
FI_006982,non-banking,FIT2_Nonbank_Distribution,1
FI_006983,financial capability; blockchain,FIT6_Financial_Education; FIT8_Blockchain_DLT,2
FI_006984,money transfer; remittances; remittance; anti-money laundering,FIT4_Workers_Remittances; FIT5_Adapted_Regulation,2
FI_006985,microcredit; microfinance,FIT7_Microfinance_Models,1
FI_006986,,,0
FI_006987,consumer protection,FIT5_Adapted_Regulation,1
FI_006988,mobile financial services; m-pesa; mobile money,FIT1_Mobile_Money,1
FI_006989,mobile payment; financial education,FIT1_Mobile_Money; FIT6_Financial_Education,2
FI_006990,consumer protection,FIT5_Adapted_Regulation,1
FI_006991,financial literacy; financial education,FIT6_Financial_Education,1
FI_006992,stablecoins; stablecoin; cbdc; central bank digital currencies,FIT8_Blockchain_DLT,1
FI_006993,microfinance,FIT7_Microfinance_Models,1
FI_006994,microcredit,FIT7_Microfinance_Models,1
FI_006995,mobile money; financial literacy,FIT1_Mobile_Money; FIT6_Financial_Education,2
FI_006996,microcredit,FIT7_Microfinance_Models,1
FI_006997,financial capability; financial education,FIT6_Financial_Education,1
FI_006998,remittance; financial capabilities,FIT4_Workers_Remittances; FIT6_Financial_Education,2
FI_006999,remittances,FIT4_Workers_Remittances,1
FI_007000,remittances; remittance,FIT4_Workers_Remittances,1
FI_007001,,,0
FI_007002,microfinance,FIT7_Microfinance_Models,1
FI_007003,microfinance,FIT7_Microfinance_Models,1
FI_007004,mobile money,FIT1_Mobile_Money,1
FI_007005,mobile money,FIT1_Mobile_Money,1
FI_007006,mobile money,FIT1_Mobile_Money,1
FI_007007,,,0
FI_007008,,,0
FI_007009,blockchain,FIT8_Blockchain_DLT,1
FI_007010,,,0
FI_007011,,,0
FI_007012,microfinance,FIT7_Microfinance_Models,1
FI_007013,financial literacy; financial education,FIT6_Financial_Education,1
FI_007014,financial literacy; financial awareness,FIT6_Financial_Education,1
FI_007015,consumer protection; financial literacy,FIT5_Adapted_Regulation; FIT6_Financial_Education,2
FI_007016,roscas; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_007017,mobile money; remittances,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_007018,microcredit; microfinance,FIT7_Microfinance_Models,1
FI_007019,microfinance,FIT7_Microfinance_Models,1
FI_007020,remittance,FIT4_Workers_Remittances,1
FI_007021,non-banking,FIT2_Nonbank_Distribution,1
FI_007022,,,0
FI_007023,,,0
FI_007024,,,0
FI_007025,financial capability; financial education,FIT6_Financial_Education,1
FI_007026,mobile payment,FIT1_Mobile_Money,1
FI_007027,,,0
FI_007028,mobile money; mobile payment,FIT1_Mobile_Money,1
FI_007029,,,0
FI_007030,financial literacy,FIT6_Financial_Education,1
FI_007031,blockchain; cryptocurrency,FIT8_Blockchain_DLT,1
FI_007032,remittances; remittance,FIT4_Workers_Remittances,1
FI_007033,microfinance,FIT7_Microfinance_Models,1
FI_007034,microfinance,FIT7_Microfinance_Models,1
FI_007035,,,0
FI_007036,financial capability,FIT6_Financial_Education,1
FI_007037,non-bank,FIT2_Nonbank_Distribution,1
FI_007038,microcredit; group loans; microfinance,FIT7_Microfinance_Models,1
FI_007039,cryptocurrencies; blockchain; cryptocurrency,FIT8_Blockchain_DLT,1
FI_007040,mobile money,FIT1_Mobile_Money,1
FI_007041,credit scoring,FIT3_Behavioral_Credit_Risk,1
FI_007042,microfinance,FIT7_Microfinance_Models,1
FI_007043,,,0
FI_007044,financial literacy,FIT6_Financial_Education,1
FI_007045,mobile money,FIT1_Mobile_Money,1
FI_007046,financial literacy,FIT6_Financial_Education,1
FI_007047,central bank digital currencies; stablecoin; stablecoins; central bank digital currency; cbdc; cryptocurrencies,FIT8_Blockchain_DLT,1
FI_007048,,,0
FI_007049,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_007050,financial education,FIT6_Financial_Education,1
FI_007051,microcredit,FIT7_Microfinance_Models,1
FI_007052,,,0
FI_007053,financial literacy,FIT6_Financial_Education,1
FI_007054,financial literacy,FIT6_Financial_Education,1
FI_007055,micro-credit; microfinance,FIT7_Microfinance_Models,1
FI_007056,microfinance,FIT7_Microfinance_Models,1
FI_007057,branchless banking,FIT2_Nonbank_Distribution,1
FI_007058,,,0
FI_007059,mobile money,FIT1_Mobile_Money,1
FI_007060,nonbank,FIT2_Nonbank_Distribution,1
FI_007061,mobile wallet; mobile payment,FIT1_Mobile_Money,1
FI_007062,,,0
FI_007063,mobile money,FIT1_Mobile_Money,1
FI_007064,cryptocurrencies; blockchain,FIT8_Blockchain_DLT,1
FI_007065,financial literacy,FIT6_Financial_Education,1
FI_007066,financial literacy,FIT6_Financial_Education,1
FI_007067,,,0
FI_007068,stablecoin; blockchain; central bank digital currency; cbdc; cryptocurrency,FIT8_Blockchain_DLT,1
FI_007069,cross-border payments; cbdc; central bank digital currency,FIT4_Workers_Remittances; FIT8_Blockchain_DLT,2
FI_007070,financial literacy,FIT6_Financial_Education,1
FI_007071,remittances; remittance,FIT4_Workers_Remittances,1
FI_007072,financial literacy; financial knowledge,FIT6_Financial_Education,1
FI_007073,financial literacy,FIT6_Financial_Education,1
FI_007074,branchless banking; banking agent,FIT2_Nonbank_Distribution,1
FI_007075,microfinance,FIT7_Microfinance_Models,1
FI_007076,mobile payment,FIT1_Mobile_Money,1
FI_007077,financial education,FIT6_Financial_Education,1
FI_007078,blockchain,FIT8_Blockchain_DLT,1
FI_007079,microfinance,FIT7_Microfinance_Models,1
FI_007080,microfinance,FIT7_Microfinance_Models,1
FI_007081,,,0
FI_007082,m-pesa,FIT1_Mobile_Money,1
FI_007083,,,0
FI_007084,,,0
FI_007085,mobile payments,FIT1_Mobile_Money,1
FI_007086,microfinance,FIT7_Microfinance_Models,1
FI_007087,,,0
FI_007088,remittances; remittance,FIT4_Workers_Remittances,1
FI_007089,financial literacy,FIT6_Financial_Education,1
FI_007090,financial literacy,FIT6_Financial_Education,1
FI_007091,branchless banking; financial literacy,FIT2_Nonbank_Distribution; FIT6_Financial_Education,2
FI_007092,financial literacy,FIT6_Financial_Education,1
FI_007093,financial literacy; financial capability,FIT6_Financial_Education,1
FI_007094,financial literacy,FIT6_Financial_Education,1
FI_007095,financial literacy; financial capability; financial education; financial knowledge,FIT6_Financial_Education,1
FI_007096,financial literacy,FIT6_Financial_Education,1
FI_007097,,,0
FI_007098,,,0
FI_007099,mobile payments,FIT1_Mobile_Money,1
FI_007100,financial literacy,FIT6_Financial_Education,1
FI_007101,financial literacy,FIT6_Financial_Education,1
FI_007102,financial capabilities,FIT6_Financial_Education,1
FI_007103,blockchain,FIT8_Blockchain_DLT,1
FI_007104,m-pesa; mobile payment; money transfers; money transfer; remittance,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_007105,,,0
FI_007106,mfis; mfi; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_007107,,,0
FI_007108,financial capability,FIT6_Financial_Education,1
FI_007109,financial literacy; financial capability,FIT6_Financial_Education,1
FI_007110,,,0
FI_007111,,,0
FI_007112,financial literacy; financial education,FIT6_Financial_Education,1
FI_007113,financial literacy,FIT6_Financial_Education,1
FI_007114,financial capability; financial education,FIT6_Financial_Education,1
FI_007115,financial literacy,FIT6_Financial_Education,1
FI_007116,financial literacy,FIT6_Financial_Education,1
FI_007117,non-banking,FIT2_Nonbank_Distribution,1
FI_007118,mobile money,FIT1_Mobile_Money,1
FI_007119,mobile payment,FIT1_Mobile_Money,1
FI_007120,microfinance,FIT7_Microfinance_Models,1
FI_007121,microfinance,FIT7_Microfinance_Models,1
FI_007122,,,0
FI_007123,blockchain,FIT8_Blockchain_DLT,1
FI_007124,mobile payments; mobile payment,FIT1_Mobile_Money,1
FI_007125,microfinance,FIT7_Microfinance_Models,1
FI_007126,,,0
FI_007127,nonbank,FIT2_Nonbank_Distribution,1
FI_007128,financial regulation; regulatory sandbox; prudential regulation,FIT5_Adapted_Regulation,1
FI_007129,mobile payment; remittance,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_007130,mobile money; money transfer,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_007131,mobile payment,FIT1_Mobile_Money,1
FI_007132,regulatory sandboxes,FIT5_Adapted_Regulation,1
FI_007133,financial literacy,FIT6_Financial_Education,1
FI_007134,financial education,FIT6_Financial_Education,1
FI_007135,financial literacy; financial capability,FIT6_Financial_Education,1
